InvoiceNo,product_id,Quantity
557056,3166,12
557057,75,24
557057,90,20
557057,139,20
557057,173,12
557057,265,10
557057,295,10
557057,306,24
557057,315,36
557057,360,10
557057,361,20
557057,416,24
557057,426,6
557057,437,24
557057,456,48
557057,516,12
557057,571,10
557057,583,12
557057,638,2
557057,665,2
557057,796,20
557057,1025,24
557057,1065,24
557057,1066,24
557057,1069,10
557057,1100,24
557057,1101,24
557057,1219,10
557057,1245,12
557057,1251,24
557057,1253,24
557057,1308,36
557057,1634,96
557057,2047,36
557057,2059,24
557057,2063,16
557057,2103,80
557057,2132,24
557057,2212,36
557057,2213,36
557057,2281,24
557057,2298,18
557057,2322,144
557057,2412,48
557057,2414,100
557057,2415,96
557057,2845,48
557057,2852,108
557057,2860,96
557057,2921,20
557057,3002,12
557057,3013,12
557057,3033,20
557057,3035,20
557057,3049,24
557057,3063,2
557057,3069,4
557057,3072,12
557057,3097,48
557057,3098,48
557057,3149,24
557057,3166,12
557057,3171,8
557057,3172,12
557057,3173,12
557057,3220,16
557057,3221,16
557057,3222,40
557057,3223,40
557058,2161,6
557058,3168,8
557059,735,-1
557060,865,-1
557061,667,-5
557062,1155,-1
557062,1272,-2
557063,105,4
557063,165,4
557063,166,4
557063,185,1
557063,299,7
557063,340,4
557063,406,4
557063,460,10
557063,465,1
557063,946,6
557063,986,10
557063,1023,6
557063,1192,3
557063,1226,10
557063,1564,3
557063,1734,6
557063,2309,2
557063,2462,18
557063,2589,3
557063,3065,1
557064,1,2
557064,19,1
557064,26,1
557064,50,1
557064,52,1
557064,59,1
557064,67,3
557064,92,3
557064,93,2
557064,202,3
557064,245,2
557064,263,1
557064,266,2
557064,267,3
557064,293,3
557064,294,3
557064,533,1
557064,574,2
557064,575,2
557064,576,2
557064,577,2
557064,578,2
557064,579,2
557064,608,5
557064,622,1
557064,666,1
557064,670,1
557064,712,2
557064,777,6
557064,779,1
557064,808,2
557064,930,1
557064,1006,1
557064,1013,1
557064,1025,6
557064,1198,2
557064,1261,2
557064,1262,7
557064,1263,4
557064,1385,5
557064,1386,3
557064,1410,4
557064,1542,2
557064,1545,2
557064,1634,3
557064,1677,3
557064,1770,5
557064,1964,1
557064,2161,2
557064,2413,1
557064,2719,2
557064,2723,2
557064,2724,2
557064,2734,2
557064,2943,2
557064,2959,2
557064,3081,1
557064,3085,4
557064,3086,1
557064,3097,2
557064,3098,2
557064,3166,2
557064,3168,2
557064,3171,2
557064,3173,2
557064,3182,2
557064,3198,3
557064,3233,1
557064,3243,1
557065,528,12
557065,1251,12
557065,1794,24
557065,3049,12
557065,3158,24
557065,3172,6
557065,3178,6
557065,3179,6
557066,10,8
557066,53,2
557066,60,10
557066,128,12
557066,129,6
557066,593,10
557066,634,6
557066,683,25
557066,761,8
557066,789,25
557066,935,4
557066,1215,25
557066,1216,12
557066,1450,6
557066,2123,12
557066,3035,10
557066,3098,12
557066,3198,6
557067,1,32
557067,142,24
557067,265,24
557067,319,12
557067,551,12
557067,681,24
557067,682,25
557067,683,25
557067,821,4
557067,967,12
557067,993,12
557067,1003,6
557067,1136,25
557067,1201,18
557067,1216,24
557067,1230,192
557067,1370,12
557067,1374,48
557067,1454,5
557067,2417,25
557067,2523,25
557067,2808,2
557067,2810,4
557067,2811,4
557067,2813,4
557067,2926,40
557067,3033,40
557067,3054,12
557067,3055,12
557067,3056,12
557067,3057,12
557067,3058,12
557067,3059,12
557067,3171,16
557068,2815,12
557068,2831,24
557068,2832,12
557069,36,12
557069,46,3
557069,77,10
557069,80,6
557069,104,3
557069,105,3
557069,136,10
557069,139,10
557069,265,10
557069,266,10
557069,293,10
557069,294,10
557069,643,10
557069,764,10
557069,894,12
557069,937,6
557069,966,12
557069,993,12
557069,1069,10
557069,1226,10
557069,1370,12
557069,1454,5
557069,2921,10
557069,2923,10
557069,2924,10
557069,2925,10
557069,3035,10
557069,3061,24
557070,10,8
557070,80,3
557070,86,12
557070,124,16
557070,268,6
557070,716,12
557070,960,4
557070,1022,4
557070,1201,6
557070,1220,3
557070,1394,8
557070,1396,2
557070,2161,3
557070,2940,2
557070,2963,12
557070,3023,6
557070,3024,6
557070,3156,24
557070,3168,4
557070,3227,12
557089,528,72
557089,542,12
557089,1872,24
557089,2543,12
557092,1216,600
557100,352,144
557100,1095,5
557100,2371,5
557103,3,4
557103,115,5
557103,133,3
557103,242,12
557103,754,2
557103,1321,24
557103,2303,1
557109,29,16
557109,528,72
557110,534,12
557111,534,-12
557113,631,8
557113,1385,10
557113,3033,10
557113,3065,8
557114,533,2
557114,1040,4
557114,1394,4
557114,1467,120
557114,1973,2
557114,3023,6
557114,3073,6
557115,18,6
557115,45,36
557115,48,3
557115,104,6
557115,158,6
557115,173,12
557115,201,12
557115,203,10
557115,288,12
557115,290,24
557115,295,10
557115,454,10
557115,670,3
557115,815,24
557115,1220,6
557115,1297,6
557115,1836,12
557115,1985,6
557116,613,1
557116,679,8
557116,1645,1
557116,1736,1
557116,1852,1
557116,2436,1
557116,3236,8
557116,3243,12
557116,3248,12
557117,10,24
557117,70,24
557117,71,24
557117,72,24
557117,73,24
557117,124,144
557117,248,24
557117,291,24
557117,422,24
557117,477,12
557117,480,2
557117,483,24
557117,484,12
557117,500,24
557117,622,6
557117,627,6
557117,689,25
557117,736,6
557117,739,6
557117,1144,6
557117,1145,6
557117,3033,10
557117,3035,10
557117,3038,10
557117,3054,4
557117,3056,2
557117,3059,12
557117,3156,24
557117,3158,24
557117,3173,6
557118,11,6
557118,12,6
557118,13,4
557118,45,36
557118,369,6
557118,381,6
557118,403,12
557118,407,6
557118,413,4
557118,439,12
557118,441,8
557118,696,24
557118,965,24
557118,976,20
557118,989,12
557118,1140,6
557118,1331,6
557118,1332,12
557118,1338,12
557118,2786,8
557118,2791,4
557118,2910,4
557118,2911,4
557118,3070,12
557119,6,4
557119,77,10
557119,84,36
557119,90,10
557119,123,6
557119,201,48
557119,290,24
557119,796,10
557119,797,36
557119,836,36
557119,960,4
557119,997,36
557119,998,36
557119,999,36
557119,1111,20
557119,1129,4
557119,3035,10
557119,3038,10
557119,3234,96
557119,3238,36
557119,3249,96
557120,638,2
557120,1000,12
557120,1687,24
557120,2324,12
557120,3017,12
557120,3019,4
557120,3061,6
557120,3085,6
557120,3094,16
557120,3171,8
557120,3175,6
557120,3176,6
557120,3224,8
557120,3232,4
557121,29,16
557121,128,40
557121,1410,48
557121,2995,20
557121,3083,36
557122,22,6
557122,39,10
557122,67,10
557122,141,10
557122,355,10
557122,550,12
557122,555,3
557122,903,12
557122,1394,4
557122,1463,72
557122,1614,12
557122,2004,48
557122,2430,12
557122,2837,1
557122,2924,10
557122,2925,10
557122,3024,6
557122,3035,10
557122,3073,6
557123,67,1
557123,180,4
557123,185,3
557123,186,4
557123,267,2
557123,293,3
557123,295,3
557123,307,6
557123,383,1
557123,427,4
557123,428,5
557123,632,1
557123,633,3
557123,691,3
557123,750,2
557123,767,3
557123,823,12
557123,930,6
557123,965,2
557123,978,1
557123,1033,5
557123,1193,1
557123,1512,3
557123,2718,10
557123,2719,10
557123,2720,10
557123,2722,10
557123,2723,10
557123,2724,10
557123,2729,10
557123,2730,10
557123,2731,10
557123,2733,10
557123,2734,10
557123,2881,2
557123,2883,2
557123,2886,2
557124,135,1
557124,466,120
557124,821,1
557124,822,1
557124,2568,3
557124,3086,2
557124,3093,8
557124,3229,3
557125,713,156
557125,1884,56
557125,2160,264
557125,2161,188
557125,2732,216
557125,2785,204
557125,3024,56
557125,3168,152
557125,3200,588
557125,3202,612
557125,3203,612
557126,34,4
557126,196,2
557126,201,2
557126,383,2
557126,777,6
557126,1301,2
557126,1374,48
557126,1586,6
557126,1627,1
557126,2019,10
557127,970,67
557127,2923,1
557128,55,1
557128,134,2
557128,313,4
557128,383,1
557128,1399,4
557128,2505,2
557128,3103,4
557129,14,1
557129,18,3
557129,26,2
557129,27,1
557129,29,3
557129,61,4
557129,64,1
557129,65,1
557129,71,4
557129,84,12
557129,86,27
557129,87,5
557129,90,3
557129,134,1
557129,135,1
557129,165,2
557129,186,4
557129,243,1
557129,276,1
557129,367,1
557129,369,1
557129,380,1
557129,381,1
557129,415,3
557129,427,2
557129,483,1
557129,528,1
557129,529,4
557129,533,2
557129,566,6
557129,569,2
557129,602,1
557129,606,1
557129,624,2
557129,631,1
557129,660,1
557129,691,2
557129,710,1
557129,735,1
557129,744,20
557129,754,1
557129,764,4
557129,805,2
557129,900,1
557129,904,3
557129,944,1
557129,965,1
557129,1008,2
557129,1020,2
557129,1041,2
557129,1063,1
557129,1201,2
557129,1220,2
557129,1277,2
557129,1297,1
557129,1398,1
557129,1474,3
557129,1522,2
557129,1581,1
557129,1746,1
557129,1763,2
557129,1839,1
557129,2078,2
557129,2142,1
557129,2231,5
557129,2340,1
557129,2558,1
557129,2568,2
557129,2591,11
557129,2783,2
557129,2881,1
557129,2924,1
557129,2963,1
557129,2995,2
557129,3001,1
557129,3077,3
557130,71,120
557130,72,24
557130,290,24
557130,533,2
557130,789,25
557130,1136,25
557130,1158,25
557130,2526,25
557131,416,6
557131,417,8
557131,970,8
557131,1255,4
557131,1394,12
557131,2921,10
557131,3024,12
557132,70,24
557132,142,12
557132,317,50
557132,321,24
557132,682,50
557132,1456,10
557132,2560,50
557132,2924,20
557132,2926,20
557132,3049,12
557132,3061,12
557132,3156,24
557132,3171,4
557132,3175,12
557132,3250,24
557133,393,288
557134,37,64
557134,41,100
557134,2295,36
557134,2301,36
557135,188,36
557135,386,50
557135,414,864
557135,3150,48
557136,38,12
557136,70,24
557136,123,2
557136,141,10
557136,162,2
557136,171,24
557136,180,12
557136,181,24
557136,228,12
557136,232,4
557136,245,6
557136,252,12
557136,281,12
557136,312,2
557136,364,12
557136,520,10
557136,556,12
557136,563,1
557136,636,8
557136,639,2
557136,719,48
557136,730,12
557136,774,1
557136,836,24
557136,999,24
557136,1279,2
557136,1361,12
557136,1561,1
557136,1854,12
557136,2881,12
557136,2891,1
557136,3067,2
557136,3078,2
557141,2,24
557141,70,24
557141,101,12
557141,106,12
557141,125,12
557141,309,12
557141,829,72
557141,1619,12
557141,2724,24
557141,2995,10
557141,3097,12
557141,3098,12
557142,288,-12
557142,889,-12
557143,10,16
557143,17,24
557143,55,6
557143,56,6
557143,189,12
557143,224,8
557143,234,2
557143,235,2
557143,437,12
557143,481,24
557143,1022,24
557143,1157,12
557143,3061,6
557143,3068,2
557143,3197,4
557143,3220,8
557143,3221,8
557143,3222,8
557143,3223,8
557144,63,9
557144,68,2
557144,1015,12
557144,1394,50
557144,1454,2
557144,1456,10
557144,1675,1
557144,2034,10
557144,2069,20
557144,2959,6
557144,3149,4
557144,3177,2
557145,10,16
557145,39,10
557145,67,30
557145,139,20
557145,264,2
557145,265,10
557145,267,20
557145,293,20
557145,294,10
557145,295,20
557145,533,3
557145,622,6
557145,627,6
557145,764,10
557145,901,16
557145,1208,10
557145,1386,10
557145,1964,6
557145,2920,30
557145,2922,40
557145,2924,40
557145,2925,30
557145,2926,40
557145,3033,40
557145,3054,4
557145,3055,4
557145,3056,2
557145,3171,4
557146,3157,12
557146,3166,6
557146,3173,6
557146,3200,8
557146,3202,8
557146,3203,8
557146,3224,8
557147,35,6
557147,36,24
557147,46,4
557147,63,20
557147,330,12
557147,362,12
557147,364,24
557147,651,12
557147,713,6
557147,1072,4
557147,1208,20
557147,1226,20
557147,1251,12
557147,1474,12
557147,1634,48
557147,1836,12
557147,2023,6
557147,2297,6
557147,2463,24
557147,2923,10
557147,2925,20
557147,2926,10
557147,2996,2
557147,3038,10
557147,3061,6
557147,3174,12
557147,3175,6
557147,3178,12
557147,3179,6
557148,2786,-6
557148,2787,-6
557148,2788,-6
557148,2789,-6
557149,45,3
557149,325,3
557149,348,3
557149,934,3
557149,976,3
557149,1583,3
557149,3086,1
557150,82,2
557150,452,1
557150,533,6
557150,723,2
557150,809,3
557150,1074,1
557150,1216,24
557150,1394,1
557150,1919,1
557150,3035,1
557150,3038,2
557150,3040,1
557150,3158,1
557152,54,1
557152,3171,1
557153,29,6
557153,48,2
557153,246,6
557153,302,6
557153,439,22
557153,440,32
557153,657,2
557153,712,4
557153,895,12
557153,930,2
557153,1318,1
557153,1532,4
557153,1804,8
557153,2289,2
557153,2648,2
557153,2734,24
557153,2786,4
557153,2789,4
557153,2948,3
557153,2963,1
557153,3024,6
557153,3049,2
557153,3050,2
557153,3054,4
557153,3055,2
557153,3056,2
557153,3057,3
557153,3058,3
557153,3059,3
557153,3070,2
557153,3167,4
557153,3171,4
557153,3172,2
557153,3174,2
557153,3175,2
557153,3176,2
557153,3178,2
557153,3179,2
557153,3220,4
557153,3221,4
557153,3222,4
557153,3223,4
557153,3230,2
557154,54,-2
557154,3171,-2
557165,2539,-1
557175,165,-3
557175,3061,-1
557208,10,8
557208,77,10
557208,165,12
557208,166,12
557208,173,12
557208,287,12
557208,321,12
557208,558,2
557208,608,12
557208,701,24
557208,713,6
557208,764,10
557208,1394,8
557208,2161,3
557208,2921,10
557208,3035,10
557208,3061,6
557208,3067,4
557208,3070,12
557208,3166,6
557208,3251,12
557208,3252,12
557210,1,8
557210,55,1
557210,67,3
557210,68,3
557210,69,3
557210,77,1
557210,80,1
557210,132,1
557210,171,40
557210,262,10
557210,263,2
557210,267,3
557210,293,2
557210,454,1
557210,479,1
557210,480,2
557210,822,1
557210,828,2
557210,1031,1
557210,1064,2
557210,1066,2
557210,1145,1
557210,1201,4
557210,1296,1
557210,1394,1
557210,1454,4
557210,1456,1
557210,1622,6
557210,1677,8
557210,2063,1
557210,2161,4
557210,2717,8
557210,3076,1
557211,27,4
557211,28,8
557211,29,4
557211,142,24
557211,206,4
557211,207,4
557211,247,8
557211,533,16
557211,622,12
557211,627,12
557211,639,12
557211,735,12
557211,787,12
557211,896,4
557211,1129,4
557211,1316,12
557211,1318,8
557211,2926,10
557211,3171,4
557211,3174,6
557211,3178,6
557212,393,576
557213,1,2
557213,53,2
557213,54,2
557213,55,6
557213,56,7
557213,59,1
557213,68,2
557213,69,1
557213,74,1
557213,123,1
557213,252,1
557213,262,6
557213,263,2
557213,285,1
557213,299,1
557213,424,6
557213,429,1
557213,430,1
557213,431,2
557213,603,1
557213,983,6
557213,988,1
557213,1111,1
557213,1208,1
557213,1399,1
557213,1424,3
557213,1821,1
557213,1893,1
557213,1904,3
557213,2116,6
557213,2765,3
557213,2852,14
557213,2911,1
557213,2920,1
557213,2938,2
557213,2941,2
557213,3134,3
557213,3139,2
557213,3140,4
557213,3144,2
557213,3149,3
557213,3152,1
557213,3182,3
557213,3193,1
557213,3194,1
557213,3195,1
557213,3196,2
557213,3198,2
557214,27,4
557214,28,4
557214,29,4
557214,64,4
557214,105,3
557214,141,100
557214,161,2
557214,171,12
557214,268,6
557214,287,12
557214,319,12
557214,436,48
557214,462,24
557214,1035,6
557214,1156,12
557214,1804,12
557214,2523,25
557214,2923,100
557214,3035,100
557214,3061,48
557214,3073,6
557215,3156,24
557215,3166,6
557215,3251,12
557215,3253,24
557215,3254,24
557216,3073,6
557216,3175,6
557216,3250,12
557217,10,32
557217,13,4
557217,21,2
557217,22,6
557217,29,4
557217,44,24
557217,45,36
557217,70,24
557217,71,24
557217,72,24
557217,73,24
557217,79,12
557217,82,10
557217,91,12
557217,93,12
557217,96,6
557217,133,3
557217,144,4
557217,201,24
557217,203,10
557217,246,12
557217,248,48
557217,291,24
557217,292,24
557217,294,10
557217,301,12
557217,321,12
557217,331,4
557217,382,4
557217,384,4
557217,385,4
557217,407,6
557217,413,4
557217,420,24
557217,430,24
557217,483,48
557217,500,48
557217,530,16
557217,531,16
557217,551,12
557217,558,2
557217,574,12
557217,575,12
557217,576,12
557217,577,12
557217,578,12
557217,579,12
557217,605,12
557217,637,2
557217,638,2
557217,639,2
557217,665,2
557217,670,6
557217,696,24
557217,713,6
557217,716,12
557217,756,2
557217,757,2
557217,827,16
557217,887,12
557217,903,12
557217,965,24
557217,966,12
557217,967,12
557217,969,48
557217,1021,12
557217,1068,2
557217,1070,4
557217,1071,4
557217,1119,2
557217,1141,25
557217,1204,25
557217,1224,12
557217,1254,6
557217,1277,6
557217,1302,25
557217,1459,6
557217,2028,2
557217,2161,3
557217,2303,6
557217,2333,12
557217,2384,24
557217,2523,25
557217,2717,12
557217,2924,10
557217,2995,4
557217,3024,3
557217,3054,4
557217,3055,4
557217,3056,2
557217,3057,12
557217,3058,12
557217,3059,12
557217,3075,8
557217,3158,24
557217,3166,6
557217,3171,4
557217,3172,6
557218,821,2
557218,2921,10
557218,3175,6
557218,3176,6
557218,3226,12
557219,292,24
557219,333,5
557219,420,24
557219,632,48
557219,934,24
557219,1001,6
557219,1003,6
557219,1211,5
557219,1748,48
557219,1828,24
557219,1962,12
557219,1976,48
557219,2190,12
557219,2718,24
557219,2719,24
557219,2720,48
557219,2724,24
557220,3150,24
557220,3176,12
557220,3252,24
557221,1,5
557221,6,1
557221,127,3
557221,131,1
557221,151,12
557221,171,6
557221,181,12
557221,182,12
557221,188,1
557221,212,1
557221,249,1
557221,304,1
557221,313,1
557221,350,5
557221,447,1
557221,571,1
557221,608,1
557221,609,1
557221,719,48
557221,752,9
557221,806,6
557221,807,1
557221,900,1
557221,1346,1
557221,1432,1
557221,1619,3
557221,1676,4
557221,2197,1
557221,2580,1
557221,2841,6
557221,2876,6
557221,3064,5
557221,3070,1
557221,3072,3
557221,3073,6
557221,3219,1
557222,18,3
557222,19,3
557222,21,2
557222,22,6
557222,26,3
557222,28,4
557222,61,10
557222,66,12
557222,67,10
557222,70,24
557222,71,24
557222,72,24
557222,73,24
557222,78,10
557222,79,12
557222,97,24
557222,141,10
557222,153,2
557222,160,2
557222,161,2
557222,162,2
557222,165,12
557222,168,12
557222,173,24
557222,185,12
557222,186,12
557222,206,4
557222,213,2
557222,241,2
557222,248,24
557222,267,10
557222,290,24
557222,291,24
557222,292,24
557222,295,10
557222,312,2
557222,319,12
557222,339,2
557222,360,10
557222,407,6
557222,466,12
557222,483,24
557222,514,20
557222,533,24
557222,534,12
557222,566,24
557222,608,12
557222,638,6
557222,639,6
557222,657,2
557222,665,6
557222,691,12
557222,695,12
557222,707,12
557222,723,6
557222,756,2
557222,775,10
557222,820,2
557222,821,2
557222,822,2
557222,1015,2
557222,1040,12
557222,1042,12
557222,1062,12
557222,1106,12
557222,1107,12
557222,1152,6
557222,1204,25
557222,1209,6
557222,1277,12
557222,1353,12
557222,1394,12
557222,1478,12
557222,1579,12
557222,1701,2
557222,1740,2
557222,1749,2
557222,1808,6
557222,1920,2
557222,2028,2
557222,2416,12
557223,2948,4
557223,2963,12
557223,2995,2
557223,3024,50
557223,3033,10
557223,3034,10
557223,3035,10
557223,3157,12
557223,3250,48
557223,3255,16
557224,53,-2
557224,109,-5
557224,141,-5
557224,1579,-2
557224,2497,-5
557225,133,12
557225,136,1
557225,265,100
557225,295,1
557225,902,24
557225,1226,1
557225,2522,72
557225,3234,6
557225,3241,6
557225,3242,6
557226,102,3
557226,360,10
557226,534,2
557226,712,6
557226,1216,12
557226,1220,3
557226,1374,24
557226,1394,4
557226,2925,10
557226,3024,3
557226,3035,10
557226,3038,10
557226,3156,48
557226,3158,24
557226,3250,12
557226,3254,24
557227,142,4
557228,1209,6
557230,182,24
557230,183,24
557230,371,24
557230,412,24
557230,496,24
557230,572,12
557230,701,24
557230,719,48
557232,31,12
557232,35,12
557232,46,2
557232,266,10
557232,297,6
557232,372,12
557232,985,12
557232,1072,4
557232,1251,12
557232,1676,16
557232,1677,16
557232,2094,12
557232,2096,12
557232,2220,6
557232,3035,10
557232,3049,12
557232,3062,12
557232,3166,6
557232,3171,4
557232,3220,8
557232,3221,8
557232,3222,8
557232,3223,8
557233,27,1
557233,28,3
557233,29,4
557233,36,3
557233,37,1
557233,38,1
557233,39,10
557233,55,3
557233,56,3
557233,62,2
557233,63,5
557233,91,4
557233,92,4
557233,93,2
557233,139,10
557233,152,12
557233,202,4
557233,206,1
557233,207,2
557233,245,3
557233,265,10
557233,294,4
557233,295,6
557233,355,5
557233,361,4
557233,364,5
557233,414,12
557233,593,3
557233,695,3
557233,696,4
557233,716,2
557233,796,5
557233,896,3
557233,1033,3
557233,1040,2
557233,1069,4
557233,1208,4
557233,1210,4
557233,1259,1
557233,1262,5
557233,1394,2
557233,1418,7
557233,2718,4
557233,2720,6
557233,2724,12
557233,2729,4
557233,2730,13
557233,2733,5
557233,2734,10
557233,2921,5
557233,2924,4
557233,2925,2
557233,2948,2
557233,2963,3
557233,3024,2
557233,3033,3
557233,3034,3
557233,3049,3
557233,3050,3
557233,3070,2
557233,3150,3
557233,3175,2
557233,3176,2
557235,248,24
557235,297,12
557235,483,24
557235,500,24
557235,569,6
557235,845,6
557235,1062,3
557235,1063,3
557235,1119,1
